date,index_return,log_return,total_volume,avg_weight_change,num_companies
2020-04-07,4.743929218514909,0.36007525052635075,84997196.0,0.027765517241379312,30.0
2020-04-08,4.678113318700397,0.36010690296740894,71027480.0,0.027813793103448278,30.0
2020-04-09,4.655908314129,0.35537745806254717,88613002.0,0.02762413793103449,30.0
2020-04-10,4.532201336988368,0.34560691798738113,53691697.0,0.02726896551724138,30.0
2020-04-13,4.623515118327797,0.35449954569345526,67755092.0,0.02755862068965517,30.0
2020-04-14,4.655828860323313,0.34963279360345995,54312081.0,0.027379310344827584,30.0
2020-04-15,4.672049273886972,0.3439599886924277,91248540.0,0.02716896551724138,30.0
2020-04-16,4.759388412247623,0.35044079591236865,57228853.0,0.02717931034482759,30.0
2020-04-17,4.7893219036534065,0.35711266918832807,90254899.0,0.026624137931034485,30.0
2020-04-20,5.139759291627825,0.3792887605697262,184191100.0,0.026479310344827586,30.0
2020-04-21,5.055539474544396,0.36478019636163955,177680502.0,0.026362068965517245,30.0
2020-04-22,5.039214915124422,0.3588363082216681,123016787.0,0.026127586206896553,30.0
2020-04-23,5.134866959236016,0.3716372040115849,99360212.0,0.026662068965517247,30.0
2020-04-24,5.231049221225923,0.38204003337599335,47055572.0,0.026765517241379315,30.0
2020-04-27,5.139570319897797,0.37415158508650026,56777065.0,0.02692413793103449,30.0
2020-04-28,5.211762760165281,0.3782972341047867,71157602.0,0.026796551724137932,30.0
2020-04-29,5.38144900415014,0.39048841909216686,72344214.0,0.02696551724137931,30.0
2020-04-30,5.328575634721315,0.39193144390873297,134676502.0,0.027262068965517243,30.0
2020-05-01,5.328575634721315,0.39193144390873297,134676502.0,0.027262068965517243,30.0
2020-05-04,5.1489385024179555,0.3794561402877316,95982596.0,0.027100000000000003,30.0
2020-05-05,5.18970907229794,0.38352888787667383,92980497.0,0.027320689655172415,30.0
2020-05-06,5.105001837811915,0.38211227484090643,67855330.0,0.027362068965517235,30.0
2020-05-07,5.084976457747702,0.38590425238131165,68764746.0,0.027203448275862067,30.0
2020-05-08,5.0287900178707945,0.3834785408120038,36342854.0,0.027234482758620684,30.0
2020-05-11,5.00843284949773,0.3783511554298713,43431251.0,0.027065517241379313,30.0
2020-05-12,5.063051243180444,0.3745542298273113,88822804.0,0.026820689655172408,30.0
2020-05-13,5.197691854785788,0.37753506952383664,94884747.0,0.026568965517241385,30.0
2020-05-14,5.207882647872871,0.3841982261369955,67076270.0,0.026651724137931036,30.0
2020-05-15,5.434433417415973,0.3965321019846342,54882175.0,0.026737931034482756,30.0
2020-05-18,5.482919857086225,0.3982379992449457,77583031.0,0.02677931034482758,30.0
2020-05-19,5.510799477594213,0.40141974033299344,90877160.0,0.026768965517241373,30.0
2020-05-20,5.52168645940386,0.400423886515652,48537608.0,0.026762068965517246,30.0
2020-05-21,5.548476238931355,0.4096893918234263,51768404.0,0.02699310344827586,30.0
2020-05-22,5.548476238931355,0.4096893918234263,51768404.0,0.02699310344827586,30.0
2020-05-25,5.548476238931355,0.4096893918234263,51768404.0,0.02699310344827586,30.0
2020-05-26,5.548476238931355,0.4096893918234263,51768404.0,0.02699310344827586,30.0
2020-05-27,5.548476238931355,0.4096893918234263,51768404.0,0.02699310344827586,30.0
2020-05-28,5.558284527603736,0.4063789022780026,75957661.0,0.02683103448275862,30.0
2020-05-29,5.652662757265175,0.4052244367190725,87719400.0,0.026800000000000004,30.0
2020-06-01,5.4528230788161585,0.3958127345868473,76689287.0,0.02684827586206896,30.0
2020-06-02,5.399867543191237,0.3855097397809607,92826253.0,0.02669310344827586,30.0
2020-06-03,5.413010737688163,0.38495589047713896,63522859.0,0.026824137931034484,30.0
2020-06-04,5.4880521119778205,0.38889227439937857,53134078.0,0.02680344827586207,30.0
2020-06-05,5.538754352511887,0.39324359776896645,29121681.0,0.026741379310344822,30.0
2020-06-08,5.529471069394792,0.39146865730441854,74432331.0,0.026586206896551726,30.0
2020-06-09,5.409493162616756,0.3851979405608979,92714183.0,0.026458620689655172,30.0
2020-06-10,5.350505877638002,0.37587864553246086,74422566.0,0.026444827586206886,30.0
2020-06-11,5.448770471529637,0.3759785875914259,81184663.0,0.02627241379310345,30.0
2020-06-12,5.519964927183808,0.37971609960163455,51651352.0,0.0261551724137931,30.0
2020-06-15,5.390040630324339,0.3827302314645509,65319315.0,0.026310344827586204,30.0
2020-06-16,5.383504904444147,0.38150283278537256,45175191.0,0.02625862068965517,30.0
2020-06-17,5.488895208833722,0.38626934150791575,52912186.0,0.02632068965517241,30.0
2020-06-18,5.458468398576847,0.38506976712043606,40532728.0,0.026289655172413797,30.0
2020-06-19,5.4897155839827345,0.38737590436241204,28998230.0,0.026531034482758616,30.0
2020-06-22,5.639416563437325,0.401388229956921,50352736.0,0.02665172413793103,30.0
2020-06-23,5.585567326540549,0.39346599312519115,48562570.0,0.026403448275862072,30.0
2020-06-24,5.616811278714475,0.397328258645556,51653536.0,0.026531034482758623,30.0
2020-06-25,5.498243493706697,0.39346524895818313,49721827.0,0.026413793103448272,30.0
2020-06-26,5.512189671780539,0.40037284456498823,71076115.0,0.026379310344827583,30.0
2020-06-29,5.577964424997876,0.3977488080129522,50724902.0,0.026217241379310342,30.0
2020-06-30,5.580307657129868,0.393104842602931,66108648.0,0.02625862068965517,30.0
2020-07-01,5.720838334062881,0.40007116849874375,116425120.0,0.02612413793103448,30.0
2020-07-02,5.6541130126188435,0.39468284758317707,141251852.0,0.026017241379310344,30.0
2020-07-03,5.664066356888687,0.39455950058025063,67029868.0,0.025868965517241372,30.0
2020-07-06,5.369506167175485,0.377970965407054,164488341.0,0.02564827586206897,30.0
2020-07-07,5.422784633987455,0.375512378232228,136169070.0,0.025624137931034484,30.0
2020-07-08,5.175649632241206,0.3600558899628897,140391703.0,0.025393103448275865,30.0
2020-07-09,5.0241430688011555,0.3503318815583261,184604210.0,0.02536206896551724,30.0
2020-07-10,5.0883346856029315,0.3491231568779837,99980733.0,0.025317241379310344,30.0
2020-07-13,5.141858479665658,0.3441093008556215,215114106.0,0.02486896551724138,30.0
2020-07-14,5.126706797818479,0.347001029542986,172414462.0,0.024979310344827584,30.0
2020-07-15,5.127688925210748,0.3479365978100166,144198664.0,0.02500689655172414,30.0
2020-07-16,5.1852960868131825,0.34548324919656304,150459635.0,0.02494137931034483,30.0
2020-07-17,4.988174066277572,0.340231765203789,136284768.0,0.02477241379310345,30.0
2020-07-20,4.874863144963533,0.3277799937617737,183690865.0,0.024531034482758625,30.0
2020-07-21,4.984396346808752,0.3386825665797196,173239590.0,0.02469655172413793,30.0
2020-07-22,5.249711637950154,0.3525303086048784,142560465.0,0.02484137931034483,30.0
2020-07-23,5.245727088557072,0.35514158498800596,91448995.0,0.0249,30.0
2020-07-24,5.080136897326146,0.34683142911166726,86978468.0,0.025220689655172414,30.0
2020-07-27,5.125628815715972,0.34156090277725837,121581441.0,0.025286206896551724,30.0
2020-07-28,5.073709062350398,0.33127436071251176,145859066.0,0.025127586206896552,30.0
2020-07-29,5.1369730293535145,0.3310654481347926,185614371.0,0.025013793103448274,30.0
2020-07-30,5.187575374115085,0.3328043133513136,144005531.0,0.02492758620689655,30.0
2020-07-31,5.187575374115085,0.3328043133513136,144005531.0,0.02492758620689655,30.0
2020-08-03,5.1738095382152975,0.3282997233265328,220001208.0,0.024841379310344823,30.0
2020-08-04,5.126156292680134,0.3322792930313429,222636224.0,0.025148275862068973,30.0
2020-08-05,5.148118999945655,0.3264173057329401,186114601.0,0.024886206896551723,30.0
2020-08-06,5.113051930756172,0.31896232128281654,183061241.0,0.02479310344827586,30.0
2020-08-07,5.071278232910047,0.3147110410733277,184677279.0,0.02476551724137931,30.0
2020-08-10,5.124844849914108,0.3151444783143548,114245097.0,0.024693103448275865,30.0
2020-08-11,5.1881371386643735,0.31451699285759993,190496579.0,0.024613793103448273,30.0
2020-08-12,5.114177092710698,0.31533592736322713,188018731.0,0.02457931034482759,30.0
2020-08-13,5.18215125607606,0.30999153845497307,153603761.0,0.02458965517241379,30.0
2020-08-14,5.18215125607606,0.30999153845497307,153603761.0,0.02458965517241379,30.0
2020-08-17,5.108111391413578,0.29927604749971143,175083759.0,0.024265517241379316,30.0
2020-08-18,5.181334970399307,0.29946360023044805,145057871.0,0.02408965517241379,30.0
2020-08-19,5.251217380329006,0.3051212619579127,127552861.0,0.02423448275862069,30.0
2020-08-20,5.23303518554796,0.3091451850802741,98772860.0,0.02439310344827586,30.0
2020-08-21,5.344905254277367,0.31407960405676194,98642123.0,0.024344827586206895,30.0
2020-08-24,5.36129654244506,0.3067849641257996,107264651.0,0.0241551724137931,30.0
2020-08-25,5.251198043352181,0.30372060631161274,141978113.0,0.024113793103448276,30.0
2020-08-26,5.27674815394371,0.307905002692461,132663407.0,0.024334482758620685,30.0
2020-08-27,5.282967922290167,0.3069789285468407,142163490.0,0.024393103448275864,30.0
2020-08-28,5.2782833782675596,0.3075918830708222,60925989.0,0.02443103448275862,30.0
2020-08-31,5.375524178958516,0.3095608459353749,126597592.0,0.02443793103448276,30.0
2020-09-01,5.265994818814867,0.3002392840679167,172257655.0,0.0241,30.0
2020-09-02,5.122200736685836,0.2931382960529983,218736286.0,0.024041379310344828,30.0
2020-09-03,4.851993115141488,0.27912635457769586,203150746.0,0.023831034482758622,30.0
2020-09-04,4.83307759744855,0.2777880730757654,160588484.0,0.023820689655172415,30.0
2020-09-07,4.863429797574883,0.2781878236365259,144562199.0,0.023637931034482754,30.0
2020-09-08,5.151188062448061,0.2928613269402361,136218814.0,0.023872413793103446,30.0
2020-09-09,5.218278653207405,0.2927814396654966,109157407.0,0.02398275862068966,30.0
2020-09-10,5.354742975821767,0.2946555942796408,162714339.0,0.024110344827586203,30.0
2020-09-11,5.3164381083515915,0.29939625917112656,86996055.0,0.024134482758620693,30.0
2020-09-14,5.324585439727615,0.3010606159215584,69774650.0,0.024096551724137934,30.0
2020-09-15,2.6868644486890174,0.3094793251321458,233445578.0,0.028486206896551725,30.0
2020-09-16,2.697512438271116,0.3140331453373073,140311231.0,0.028603448275862066,30.0
2020-09-17,2.70293783134596,0.315260383480735,140006497.0,0.028606896551724135,30.0
2020-09-18,2.736166478231148,0.3174761568916367,124394853.0,0.0286896551724138,30.0
2020-09-21,2.7611455454193634,0.32037722082649595,112918219.0,0.028679310344827586,30.0
2020-09-22,2.726561426367507,0.3194934022467248,131668513.0,0.028582758620689663,30.0
2020-09-23,2.6991804136977082,0.3159424181710801,152067444.0,0.028420689655172415,30.0
2020-09-24,2.7233247501907334,0.3128716425044592,150287651.0,0.028103448275862072,30.0
2020-09-25,2.742191516860873,0.3129630769572305,184254548.0,0.02812758620689655,30.0
2020-09-28,2.7879692071263333,0.3219603065280655,173573079.0,0.028220689655172413,30.0
2020-09-29,2.775081275460478,0.31841049160774293,159118701.0,0.028306896551724137,30.0
2020-09-30,2.8961195083890408,0.32700484792247925,244631254.0,0.02841034482758621,30.0
2020-10-01,2.879193060218258,0.33129776723380383,175065885.0,0.02860344827586207,30.0
2020-10-02,2.9526614889659037,0.34426603396845373,158894315.0,0.028855172413793106,30.0
2020-10-05,3.043441877242377,0.35642205305784835,175526028.0,0.029120689655172418,30.0
2020-10-06,2.962659105177628,0.3503705512823364,195800275.0,0.028958620689655178,30.0
2020-10-07,2.826839911393348,0.3364216459491676,197905658.0,0.02864827586206897,30.0
2020-10-08,2.7906667188005794,0.3337456382394309,281205402.0,0.028544827586206897,30.0
2020-10-09,2.7486144540035196,0.33348176263855456,180365421.0,0.028824137931034482,30.0
2020-10-12,2.8375123637872743,0.3430266390788267,145422412.0,0.028948275862068967,30.0
2020-10-13,2.8428182001427595,0.3443360369784406,137802037.0,0.02891724137931034,30.0
2020-10-14,2.7458646699116773,0.3350562131910788,106423052.0,0.0288448275862069,30.0
2020-10-15,2.7774527899833523,0.3374155023835948,107555830.0,0.02886551724137931,30.0
2020-10-16,2.737462774787681,0.3336133545438684,108062319.0,0.028865517241379316,30.0
2020-10-19,2.758776769123807,0.3334261265949516,101162351.0,0.0288,30.0
2020-10-20,2.683008275230895,0.3256908546120933,211510335.0,0.02867931034482759,30.0
2020-10-21,2.662386943710383,0.32225418170058845,241018970.0,0.028651724137931038,30.0
2020-10-22,2.612150951034953,0.3206383894818456,233749599.0,0.028555172413793104,30.0
2020-10-23,2.593328938546074,0.31815837479387704,153151233.0,0.02838965517241379,30.0
2020-10-26,2.5483170359126963,0.3161573375728876,211831993.0,0.028286206896551723,30.0
2020-10-27,2.6296470214170564,0.32626398216329433,214602234.0,0.028379310344827588,30.0
2020-10-28,2.6094758106218077,0.32747829493716285,173079921.0,0.02848275862068965,30.0
2020-10-29,2.6222362827235597,0.3351483910321286,262194637.0,0.028675862068965517,30.0
2020-10-30,2.6222362827235597,0.3351483910321286,262194637.0,0.028675862068965517,30.0
2020-11-02,2.6873753209364537,0.342076876082562,141852682.0,0.02853103448275862,30.0
2020-11-03,2.6342613543284723,0.3311430532029887,154472329.0,0.028358620689655174,30.0
2020-11-04,2.64796631130613,0.33017440988163343,151925839.0,0.028365517241379316,30.0
2020-11-05,2.62965430188535,0.3266064174718514,113402263.0,0.028351724137931033,30.0
2020-11-06,2.6239085891668057,0.3230408165301571,140988591.0,0.02830689655172414,30.0
2020-11-09,2.593903150855778,0.325249874625769,107303956.0,0.028362068965517236,30.0
2020-11-10,2.617260951274251,0.32319837324907374,149891591.0,0.028475862068965522,30.0
2020-11-11,2.656462713440136,0.32717471525168107,88892660.0,0.028737931034482758,30.0
2020-11-12,2.7076317239669265,0.3329853083638446,119134237.0,0.028734482758620693,30.0
2020-11-13,2.6946005594150537,0.3333716194537089,81349625.0,0.028862068965517237,30.0
2020-11-16,2.6967821650651373,0.3333737316308733,68714336.0,0.028768965517241375,30.0
2020-11-17,2.7176763060560725,0.3325613440276531,54362993.0,0.028865517241379313,30.0
2020-11-18,2.6688847406404266,0.3267789229174105,53661645.0,0.028772413793103448,30.0
2020-11-19,2.685466722615137,0.33118490294635355,79215398.0,0.02889655172413793,30.0
2020-11-20,2.744568396974663,0.33618255761757515,96498057.0,0.028951724137931033,30.0
2020-11-23,2.85993828240452,0.3499085887746614,86839581.0,0.029182758620689656,30.0
2020-11-24,2.933225280365576,0.35713731774387086,79836969.0,0.029255172413793103,30.0
2020-11-25,2.9833334652992534,0.3564505222141916,104894971.0,0.029462068965517237,30.0
2020-11-26,2.9111091016230426,0.3481537999097457,187687623.0,0.0293,30.0
2020-11-27,2.8733111756468097,0.3462352609082229,178138368.0,0.02931379310344828,30.0
2020-11-30,2.8125067225449794,0.3409341759918388,122440119.0,0.02921379310344828,30.0
2020-12-01,2.7908027919561538,0.33995411998709624,209675385.0,0.029141379310344825,30.0
2020-12-02,2.7827320332535836,0.33856773572811116,195075168.0,0.029155172413793107,30.0
2020-12-03,2.802821216003548,0.3419778964878216,169105391.0,0.02924827586206896,30.0
2020-12-04,2.7778715230199635,0.33742607593254414,151600320.0,0.02927586206896552,30.0
2020-12-07,2.7928977985179984,0.34120883277107616,144745252.0,0.029299999999999996,30.0
2020-12-08,2.719200159525209,0.334320364237813,147088315.0,0.029227586206896545,30.0
2020-12-09,2.736868059102889,0.33486200800214033,152890083.0,0.029327586206896544,30.0
2020-12-10,2.6736141866069185,0.3259066377812881,148059107.0,0.029148275862068963,30.0
2020-12-11,2.750225357203856,0.33188687834016994,173344620.0,0.029279310344827586,30.0
2020-12-14,2.654258863811347,0.322131322747241,190653175.0,0.02902068965517241,30.0
2020-12-15,2.657476932564836,0.3135917184470601,196210582.0,0.028775862068965517,30.0
2020-12-16,2.682120436780546,0.31798158644695573,135518245.0,0.02897586206896552,30.0
2020-12-17,2.5942520414037693,0.30961982839845226,149554934.0,0.02893448275862069,30.0
2020-12-18,2.6254029079698586,0.3145891526181801,131265993.0,0.028962068965517236,30.0
2020-12-21,2.611718324568186,0.31399042726815213,150758882.0,0.028724137931034482,30.0
2020-12-22,2.692578701340564,0.3242466062669804,114319279.0,0.028703448275862065,30.0
2020-12-23,2.5668456665865196,0.31603139283246373,103722811.0,0.028617241379310345,30.0
2020-12-24,2.54639285349042,0.3169873057208847,214730685.0,0.028682758620689655,30.0
2020-12-25,2.54639285349042,0.3169873057208847,214730685.0,0.028682758620689655,30.0
2020-12-28,2.506980671797923,0.3121848996386225,120431119.0,0.028703448275862072,30.0
2020-12-29,2.5006655978462065,0.30392253158323257,173302886.0,0.0284551724137931,30.0
2020-12-30,2.4446395356549084,0.30477303691495955,135924537.0,0.028493103448275867,30.0
2020-12-31,2.4168764976750974,0.3055039978302808,168381140.0,0.028465517241379315,30.0
2021-01-01,2.490750058486713,0.316044534104924,225719848.0,0.028834482758620685,30.0
2021-01-04,2.546289609823028,0.32314848455242423,217163729.0,0.028951724137931033,30.0
2021-01-05,2.4903530966166407,0.3142248204906065,158944679.0,0.028693103448275862,30.0
2021-01-06,2.510397134738018,0.31401726222022064,152837437.0,0.02882758620689655,30.0
2021-01-07,2.530834081206788,0.31501353653646297,170592314.0,0.02892758620689655,30.0
2021-01-08,2.4786682986316273,0.3094635065375727,129618109.0,0.02903103448275862,30.0
2021-01-11,2.5340378598767495,0.315354277611882,114031972.0,0.028889655172413792,30.0
2021-01-12,2.480902348554755,0.3126734460990699,141694033.0,0.02904137931034483,30.0
2021-01-13,2.4593388336410054,0.31040516201279506,145913079.0,0.028937931034482757,30.0
2021-01-14,2.4684082111916226,0.31130000167802174,85598041.0,0.02893793103448276,30.0
2021-01-15,2.4840782542295368,0.31512188415648273,89676486.0,0.029058620689655174,30.0
2021-01-18,2.4862340517632457,0.3170247310067654,125076834.0,0.029103448275862077,30.0
2021-01-19,2.606625401829023,0.32662474897666643,119822458.0,0.029117241379310346,30.0
2021-01-20,2.6322857121421595,0.32766438117128244,127427694.0,0.028986206896551715,30.0
2021-01-21,2.617610065741549,0.32886671824957225,85321833.0,0.029162068965517245,30.0
2021-01-22,2.5827334381893743,0.32962474044293505,73287130.0,0.028941379310344826,30.0
2021-01-25,2.553339781353453,0.33040580680812315,127207086.0,0.028800000000000003,30.0
2021-01-26,2.5198956234201697,0.3276493019546164,181203122.0,0.02868965517241379,30.0
2021-01-27,2.559926568025798,0.3325932904116036,185031635.0,0.02863793103448276,30.0
2021-01-28,2.5191013594874083,0.32905296718674293,162369841.0,0.028641379310344828,30.0
2021-01-29,2.4865651839064515,0.32736920749717074,208699721.0,0.028613793103448273,30.0
2021-02-01,2.5646393610419937,0.3318003564076618,144948415.0,0.028537931034482763,30.0
2021-02-02,2.657751278564077,0.3495377398908541,142467037.0,0.02861379310344827,30.0
2021-02-03,2.8171810746476265,0.35676475206511776,168090149.0,0.028472413793103443,30.0
2021-02-04,3.032135484169684,0.37073144727770696,130683036.0,0.028817241379310347,30.0
2021-02-05,3.032135484169684,0.37073144727770696,130683036.0,0.028817241379310347,30.0
2021-02-08,3.0979392679943376,0.3811855536347195,110168461.0,0.029110344827586208,30.0
2021-02-09,3.1467096961989722,0.3850217358487695,146832958.0,0.029144827586206897,30.0
2021-02-10,3.108433311601643,0.3859684849101236,135919838.0,0.029058620689655174,30.0
2021-02-11,3.138996509676431,0.38665303540846274,206443624.0,0.02902068965517241,30.0
2021-02-12,3.1047238857660195,0.38128854833921666,113507854.0,0.028924137931034478,30.0
2021-02-15,3.0120327250437398,0.370386828171285,163916693.0,0.028755172413793106,30.0
2021-02-16,2.965129342553392,0.36916806918203565,156006180.0,0.028810344827586203,30.0
2021-02-17,3.040095274780378,0.37929225310806375,147100988.0,0.02878275862068965,30.0
2021-02-18,2.996391386523953,0.3731309022798986,89909756.0,0.028644827586206897,30.0
2021-02-19,2.980668386408077,0.3744371646556035,172369095.0,0.028820689655172413,30.0
2021-02-22,2.9893897661646127,0.3798001577365061,136772124.0,0.028810344827586203,30.0
2021-02-23,3.014765639613322,0.3809587263846351,124051079.0,0.028813793103448275,30.0
2021-02-24,3.1062420636947516,0.38817772088891694,134119213.0,0.028993103448275857,30.0
2021-02-25,3.0889605778757323,0.3939995256879983,116012197.0,0.029248275862068972,30.0
2021-02-26,3.219819930240652,0.40741619070570756,169092651.0,0.02937586206896552,30.0
2021-03-01,3.219876498680562,0.40979974859930424,99217818.0,0.029441379310344823,30.0
2021-03-02,3.171652939758365,0.4058756593496783,103367103.0,0.02942758620689655,30.0
2021-03-03,3.113566912140303,0.395367191178341,101924903.0,0.029148275862068966,30.0
2021-03-04,3.1866271281138063,0.40185671651301785,110065778.0,0.029324137931034486,30.0
2021-03-05,3.2230253475918067,0.40545544643630294,73674836.0,0.029400000000000003,30.0
2021-03-08,3.27075640584556,0.4110962996623618,149898754.0,0.02953448275862069,30.0
2021-03-09,3.375522524328573,0.4223836587241304,140114798.0,0.02986551724137931,30.0
2021-03-10,3.369188822316902,0.4112383775751398,129324403.0,0.029858620689655172,30.0
2021-03-11,3.485043068381848,0.423569719824457,131282813.0,0.029948275862068968,30.0
2021-03-12,3.4217485427762147,0.4198027470415307,193914699.0,0.02976206896551724,30.0
2021-03-15,3.1271440265152353,0.09547053053145768,127826232.0,0.027555172413793103,30.0
2021-03-16,3.094278912952359,0.08789723493485034,121212239.0,0.027768965517241374,30.0
2021-03-17,3.098646531560935,0.07895556946156668,129903683.0,0.02799655172413794,30.0
2021-03-18,3.1692636979638196,0.0915693184485251,103832203.0,0.02806206896551724,30.0
2021-03-19,3.097518843632544,0.08704005865529663,92216785.0,0.027872413793103446,30.0
2021-03-22,3.086092128391524,0.08885704133018954,90869251.0,0.028196551724137927,30.0
2021-03-23,3.086092128391524,0.08885704133018954,90869251.0,0.028196551724137927,30.0
2021-03-24,3.0325742957709734,0.0811517647601479,115860563.0,0.028162068965517248,30.0
2021-03-25,2.9609134128301355,0.07466522510642803,117383833.0,0.0282448275862069,30.0
